student_id,first_name,last_name,dob,phone,state,region,beng,eng,math,phy,chem,comp
1049,Ishita,Jani,12-06-2006,9.11713E+11,Tamil Nadu,East,68,80,28,59,34,86
1050,Diya,Shenoy,13-04-2007,9.11466E+11,Telangana,East,67,78,71,54,52,80
1051,Tarini,Magar,30-09-2006,5339636057,Nagaland,West,94,93,29,73,14,26
1052,Damini,Rajagopal,12-09-2006,9.17187E+11,Kerala,South,89,98,60,93,20,52
1053,Pari,Varughese,30-11-2006,5780913431,Punjab,North,91,22,66,31,98,48
1054,Aniruddh,Bajaj,09-09-2006,9.14556E+11,Gujarat,East,20,88,58,89,97,40
1055,Charvi,Manne,01-07-2006,9.17474E+11,Rajasthan,South,85,48,91,64,98,42
1056,Amani,Uppal,01-09-2006,9.16714E+11,Arunachal Pradesh,South East,60,45,11,82,97,16
1057,Mahika,Sharma,15-11-2006,3953394210,Madhya Pradesh,West,14,84,56,26,21,47
1058,Shaan,Shenoy,15-10-2006,9.13286E+11,Lakshadweep (UT),South East,53,24,69,19,28,38
1059,Parinaaz,Sengupta,23-01-2007,8516048175,Kerala,North East,58,91,57,23,96,39
1060,Anaya,Arora,02-01-2007,5931746120,Assam,South,73,24,22,40,78,27
1061,Vidur,Karan,28-09-2006,8692617964,Assam,South East,57,37,66,66,40,56
1062,Divyansh,Sankar,26-09-2006,5064317139,Arunachal Pradesh,North,52,41,26,82,36,18
1063,Tarini,Malhotra,26-07-2006,3352904228,Kerala,East,24,94,13,26,11,55
1064,Vritika,Subramaniam,07-08-2006,5024026811,Tamil Nadu,West,56,75,85,23,67,74
1065,Madhup,Rana,23-05-2006,8470076617,Rajasthan,North,20,51,87,28,18,26
1066,Raghav,Ratta,07-01-2007,8569847896,Dadra and Nagar Haveli (UT),South East,24,93,93,80,37,65
1067,Alisha,Wali,03-08-2006,5766156545,Goa,South East,70,18,21,20,21,65
1068,Divit,Sharma,17-02-2007,2809885165,Punjab,South East,16,46,86,49,55,23
1069,Kashvi,Kulkarni,28-07-2006,9.17316E+11,Punjab,North East,89,88,96,92,81,13
1070,Mahika,Saha,25-03-2007,4024455022,Orissa,North,28,91,13,21,77,37
1071,Uthkarsh,Kadakia,30-10-2006,2545991022,Bihar,South East,20,44,66,94,64,72
1072,Mahika,Kant,14-10-2006,3815614978,Madhya Pradesh,North,38,60,86,17,10,36
1073,Romil,Cherian,01-03-2007,9.14451E+11,Uttarakhand,South East,39,74,81,95,55,19
1074,Vivaan,Venkataraman,19-02-2007,9.16072E+11,Lakshadweep (UT),North,61,12,51,31,89,68
1075,Prisha,Golla,10-06-2006,1369681645,Jharkhand,South,31,19,75,91,24,77
1076,Diya,Chatterjee,23-04-2007,5231243292,Chandigarh (UT),East,90,73,69,82,84,67
1077,Pihu,Wadhwa,12-12-2006,9552717744,Bihar,South,74,19,49,69,67,14
1078,Bhavin,Gour,25-03-2007,1199867980,Rajasthan,North East,93,34,51,87,70,74
1079,Indrajit,Balasubramanian,28-10-2006,9.15182E+11,Gujarat,South,57,46,59,62,53,96
1080,Kismat,Bal,09-03-2007,5151864492,Manipur,North,84,94,28,54,49,93
1081,Rasha,Saini,06-10-2006,9.19149E+11,Tripura,South,12,56,49,33,37,53
1082,Tiya,Kibe,20-07-2006,9.12214E+11,Delhi,North East,58,29,30,33,98,89
1083,Zoya,Zacharia,10-07-2006,7065379473,Uttarakhand,East,49,70,34,57,96,83
1084,Advika,Kashyap,01-03-2007,6886239240,Tamil Nadu,South,80,23,76,25,46,20
1085,Tarini,Buch,20-08-2006,8261375060,Orissa,North East,57,40,59,20,57,38
1086,Aniruddh,Dutta,03-05-2007,9.1522E+11,Andhra Pradesh,North,12,42,37,29,80,87
1087,Eva,Kakar,19-06-2006,3410369711,Telangana,North East,78,12,90,75,83,40
1088,Saanvi,Bora,28-08-2006,953962185,Chandigarh (UT),North East,79,74,74,80,12,59
1089,Anaya,Bains,08-01-2007,5405153195,Delhi,North,55,79,53,92,32,97
1090,Anahi,Sarin,08-11-2006,2217043030,Maharashtra,South,75,60,79,70,42,14
1091,Suhana,Sabharwal,20-07-2006,5054156676,Manipur,East,73,98,73,57,76,44
1092,Zaina,Barman,13-02-2007,1692845115,Lakshadweep (UT),South,67,87,64,31,98,66
1093,Stuvan,Kapoor,23-05-2006,5964016582,Arunachal Pradesh,East,87,96,66,14,26,18
1094,Miraan,Sood,12-01-2007,5690927557,Chandigarh (UT),North East,27,77,56,60,50,93
1095,Ranbir,Dash,20-06-2006,9.12787E+11,Lakshadweep (UT),South East,72,35,25,27,19,67
1096,Jayant,Yogi,08-02-2007,1551884422,Mizoram,North East,38,25,35,27,40,73
1097,Anay,Gole,08-12-2006,5782911467,Uttar Pradesh,West,62,83,19,26,50,92
1098,Devansh,Kar,03-11-2006,8528922680,Daman and Diu (UT),North East,29,48,31,30,51,38
1099,Shray,Lad,19-04-2007,1438424981,Tripura,South East,31,85,84,29,31,94
1100,Misha,Sem,22-04-2007,5900109439,Puducherry (UT),North East,91,13,73,90,79,47
1101,Nayantara,Dora,10-11-2006,9.16471E+11,Jammu and Kashmir,South,87,28,50,50,54,61
1102,Hansh,Sidhu,27-09-2006,8153714732,Dadra and Nagar Haveli (UT),North,47,59,88,63,41,30
1103,Shaan,Mani,11-02-2007,3278774701,Orissa,North East,68,40,37,84,55,16
1104,Badal,Dhaliwal,15-11-2006,7480162456,Mizoram,North,61,16,82,81,34,56
1105,Ishita,Dhawan,04-06-2006,8784991216,Mizoram,South,81,56,28,35,87,75
1106,Yakshit,Krishna,22-05-2006,9.10258E+11,Maharashtra,North East,50,30,60,88,48,85
1107,Shayak,Kulkarni,24-03-2007,8794705516,Madhya Pradesh,South East,98,90,13,86,70,43
1108,Neysa,Srinivas,04-03-2007,9309728962,Karnataka,North,83,99,24,34,12,66
1109,Saksham,Kadakia,04-07-2006,3689702838,Maharashtra,South East,71,77,58,50,32,68
1110,Hazel,Garg,05-12-2006,4973348434,Lakshadweep (UT),South East,36,98,72,50,71,54
1111,Jhanvi,Sunder,11-02-2007,4198665240,Lakshadweep (UT),South East,20,54,66,93,42,71
1112,Lakshit,Chaudhuri,24-03-2007,4842199330,Uttar Pradesh,East,91,39,16,22,62,52
1113,Saanvi,Keer,15-06-2006,2082677345,Lakshadweep (UT),South East,17,21,93,83,39,78
1114,Seher,Sengupta,02-04-2007,9.12621E+11,Madhya Pradesh,North East,87,23,52,46,68,92
1115,Inaaya ,Lala,14-11-2006,9.18743E+11,Andhra Pradesh,South East,53,47,82,96,34,32
1116,Manjari,Varty,10-01-2007,6851612275,Karnataka,North,43,59,40,67,44,52
1117,Romil,Manne,11-02-2007,453017426,Tripura,South East,49,98,25,91,47,57
1118,Mannat,Choudhry,31-07-2006,9.1728E+11,Karnataka,South East,86,20,77,67,77,56
1119,Dhanuk,Manda,19-06-2006,9.1884E+11,Daman and Diu (UT),South East,36,84,72,21,75,67
1120,Zoya,Bala,30-10-2006,9.18679E+11,Kerala,North,37,84,19,15,64,54
1121,Rati,Balay,03-12-2006,9.11705E+11,Rajasthan,West,58,20,97,94,79,27
1122,Neysa,Vasa,19-09-2006,9.12868E+11,Uttarakhand,West,78,58,39,41,68,54
1123,Indrans,Devi,19-07-2006,1069033119,Assam,West,86,96,16,41,15,61
1124,Advika,Dada,02-12-2006,9.10284E+11,Karnataka,South,28,94,76,38,62,48
1125,Raghav,Balasubramanian,09-12-2006,2687056856,Puducherry (UT),East,48,58,33,78,70,40
1126,Mamooty,Doctor,05-04-2007,2708668826,Karnataka,South,36,52,92,20,67,57
1127,Divij,Loyal,12-02-2007,9.1047E+11,Jammu and Kashmir,West,36,52,48,11,37,34
1128,Seher,Bhargava,21-02-2007,3936385467,Uttarakhand,South East,55,49,43,56,75,73
1129,Anahita,Bawa,14-03-2007,7535560932,Arunachal Pradesh,South,80,84,84,63,47,29
1130,Kiaan,Gala,04-08-2006,9378547772,Meghalaya,East,27,79,72,33,79,92
1131,Biju,Lala,20-05-2006,9.10062E+11,Sikkim,South,17,89,91,95,88,71
1132,Nirvi,Kohli,13-05-2006,9.1886E+11,Tripura,South East,96,65,32,23,22,77
1133,Indrajit,Dara,20-07-2006,8454615679,Karnataka,South East,38,48,97,20,93,93
1134,Tara,Babu,12-06-2006,6687002176,Manipur,North East,22,77,15,39,37,98
1135,Jiya,Khanna,20-08-2006,9.11489E+11,Goa,South East,60,19,48,30,82,40
1136,Jiya,Tiwari,01-04-2007,8562185016,Jharkhand,North,53,87,88,86,60,51
1137,Aniruddh,Ravel,21-08-2006,7358662961,Lakshadweep (UT),East,19,20,44,29,58,91
1138,Indrans,Shankar,05-10-2006,5110475412,Chhattisgarh,East,65,67,81,81,75,62
1139,Ehsaan,Arya,10-06-2006,8199560466,Chhattisgarh,South East,81,41,83,76,31,97
1140,Vaibhav,Chad,29-06-2006,4472126464,Tamil Nadu,North,56,42,41,90,73,86
1141,Mannat,Chaudhari,31-10-2006,9.12407E+11,Punjab,South East,86,27,48,51,87,98
1142,Krish,Khatri,06-09-2006,9.16548E+11,Mizoram,North,82,35,85,79,33,97
1143,Tiya,Maharaj,17-05-2006,7374167243,Kerala,South East,29,64,58,19,67,86
1144,Anvi,Manne,09-10-2006,8680589113,Meghalaya,East,92,88,15,82,92,96
1145,Neelofar,Iyengar,23-02-2007,6101438889,Jharkhand,West,57,60,69,96,85,98
1146,Damini,Borra,17-09-2006,9.17146E+11,Sikkim,East,76,71,54,70,22,66
1147,Saira,Sarin,29-10-2006,1401051238,Haryana,North East,30,52,81,64,69,39
1148,Yasmin,Jain,06-01-2007,9.12661E+11,Andhra Pradesh,South East,37,36,45,18,83,23
1149,Yasmin,Viswanathan,01-12-2006,9.15537E+11,Nagaland,North East,60,85,24,54,55,68
1150,Miraya,Chadha,19-03-2007,4991251341,Haryana,South,98,28,75,59,63,86
1151,Hiran,Mani,03-10-2006,2782827422,Maharashtra,West,89,16,55,11,72,27
1152,Kartik,Tandon,03-10-2006,8767677219,Arunachal Pradesh,East,47,14,45,38,78,46
1153,Jayan,Sridhar,31-10-2006,7881914858,Assam,South East,66,79,37,64,23,93
1154,Suhana,Dasgupta,30-08-2006,9.17452E+11,Punjab,East,88,27,36,36,17,82
1155,Stuvan,Lata,24-08-2006,8254494812,Puducherry (UT),North,45,93,26,99,26,41
1156,Hunar,Sawhney,09-09-2006,9.16729E+11,Orissa,North East,45,98,57,68,72,51
1157,Kavya,Agarwal,09-04-2007,1751863637,Ladakh,South,46,53,80,83,26,82
1158,Aradhya,Subramaniam,17-09-2006,17012770,Punjab,East,98,26,93,48,30,45
1159,Divij,Sagar,23-09-2006,1520643611,Andhra Pradesh,East,71,19,26,85,38,76
1160,Pihu,Kapadia,10-05-2006,9.15163E+11,Dadra and Nagar Haveli (UT),South,57,48,27,58,27,92
1161,Parinaaz,Bora,02-06-2006,9092753269,Rajasthan,East,21,22,27,25,85,59
1162,Stuvan,Kala,06-09-2006,9.13414E+11,Madhya Pradesh,East,76,87,75,34,60,47
1163,Neelofar,Bala,07-03-2007,9.17614E+11,Maharashtra,East,59,82,63,56,79,97
1164,Jayant,Singh,05-11-2006,9.1091E+11,Lakshadweep (UT),South East,74,63,64,99,61,20
1165,Navya,Loyal,01-12-2006,2414183285,Orissa,North East,91,93,97,92,18,49
1166,Rasha,Kamdar,14-02-2007,9.10316E+11,Haryana,North,11,27,99,11,30,73
1167,Shray,Lal,23-11-2006,4252410564,Uttar Pradesh,North,43,83,90,19,73,68
1168,Diya,Gole,28-05-2006,9252419138,Andhra Pradesh,North,11,41,15,70,56,59
1169,Indrajit,Chakraborty,03-05-2007,9.18635E+11,Mizoram,North,74,96,16,32,38,76
1170,Azad,Iyer,02-06-2006,4451870534,Madhya Pradesh,South East,89,41,69,57,85,73
1171,Trisha,Soni,21-07-2006,8320603850,Manipur,North,94,58,49,23,36,77
1172,Miraan,Kadakia,14-11-2006,9.1241E+11,Dadra and Nagar Haveli (UT),North East,27,91,60,19,85,82
1173,Biju,Kalla,19-01-2007,9.13446E+11,Chandigarh (UT),East,27,84,23,29,23,31
1174,Alisha,Kaul,05-09-2006,1853747411,Gujarat,South East,48,99,87,15,37,51
1175,Hunar,Bath,07-02-2007,9.1568E+11,West Bengal,South East,80,41,22,69,23,27
1176,Gatik,Ahuja,30-05-2006,9.12365E+11,Chandigarh (UT),East,92,66,26,21,52,25
1177,Arnav,Kashyap,26-05-2006,9.19667E+11,Haryana,South,45,67,29,14,88,89
1178,Mannat,Das,13-01-2007,7687014626,Himachal Pradesh,South East,77,41,90,79,12,58
1179,Vardaniya,Saxena,23-09-2006,8759856420,Maharashtra,North East,38,13,45,17,70,77
1180,Taimur,Sinha,19-12-2006,9.12133E+11,Meghalaya,East,32,40,85,50,99,55
1181,Kiara,Atwal,04-02-2007,5992937842,Telangana,North,21,17,39,87,38,12
1182,Eshani,Khare,07-05-2006,9325250029,Goa,North,77,56,19,57,94,60
1183,Khushi,Bedi,14-09-2006,5226752895,Jharkhand,South East,85,32,58,49,98,47
1184,Gokul,Chakrabarti,14-02-2007,9.1969E+11,Dadra and Nagar Haveli (UT),West,28,52,19,40,54,50
1185,Ivan,Ravi,15-04-2007,9.15704E+11,Andhra Pradesh,North,59,66,63,31,62,73
1186,Uthkarsh,Gill,05-12-2006,1793271040,Maharashtra,South,23,19,53,31,58,30
1187,Sana,Barad,05-12-2006,9.15997E+11,Bihar,North,52,36,34,62,99,80
1188,Saira,Sethi,02-12-2006,4431069872,Bihar,South,10,64,21,47,94,90
1189,Kismat,Khatri,23-07-2006,9.10324E+11,Telangana,South East,43,21,92,79,59,33
1190,Tushar,Wali,02-10-2006,2704774349,Bihar,East,99,95,22,20,95,54
1191,Zara,Madan,14-10-2006,3806868793,Tamil Nadu,South,20,60,14,74,83,76
1192,Yasmin,Mangal,25-01-2007,2172233206,Chhattisgarh,South East,65,35,90,28,86,43
1193,Samar,Seth,27-04-2007,9.11687E+11,Uttar Pradesh,West,24,63,29,28,82,85
1194,Keya,Sibal,06-05-2007,9.11915E+11,Tamil Nadu,North,32,45,61,28,89,87
1195,Pihu,Saran,10-10-2006,9.16531E+11,Madhya Pradesh,South,72,99,97,22,39,27
1196,Rohan,Sharaf,26-10-2006,4691373678,Mizoram,North,75,30,18,49,74,61
1197,Himmat,Sridhar,02-04-2007,9023303070,Mizoram,South East,35,45,57,69,74,60
1198,Myra,Bhatia,26-01-2007,9.1358E+11,Meghalaya,East,43,98,21,46,13,59
1199,Badal,Bumb,03-04-2007,3333468007,Delhi,South East,32,86,11,38,42,87
1200,Zara,Dua,07-02-2007,4665743748,Orissa,North East,23,10,75,94,57,81
1201,Neelofar,Rajan,29-12-2006,4171545444,Himachal Pradesh,East,76,40,17,86,61,94
1202,Samar,Sangha,30-06-2006,744666099,Himachal Pradesh,South,38,97,78,91,70,95
1203,Taimur,Kulkarni,31-08-2006,9.18242E+11,Chhattisgarh,East,55,38,49,63,52,57
1204,Pranay,Master,29-08-2006,1709991738,Daman and Diu (UT),South East,58,77,48,62,16,29
1205,Hiran,Chaudhry,17-09-2006,9725217525,Bihar,North,67,45,36,31,83,30
1206,Ayesha,Srivastava,27-02-2007,9.12967E+11,Uttarakhand,East,57,11,51,77,34,12
1207,Parinaaz,Agate,05-01-2007,3354216894,Gujarat,North,15,48,47,68,76,86
1208,Eshani,Ganguly,22-10-2006,2575326033,Delhi,East,12,85,74,31,25,56
1209,Riya,Sachdev,10-03-2007,9.16489E+11,Daman and Diu (UT),West,66,58,25,80,42,70
1210,Rati,Bose,25-07-2006,461849926,Dadra and Nagar Haveli (UT),North East,89,25,46,24,23,73
1211,Kiaan,Ramanathan,23-07-2006,8356420873,Tamil Nadu,South,40,10,11,95,21,24
1212,Kaira,Sami,14-11-2006,9.11811E+11,Bihar,North,32,15,47,56,96,50
1213,Aaryahi,Shankar,21-06-2006,9.10023E+11,Mizoram,South,33,24,61,61,68,44
1214,Veer,Sant,02-04-2007,6212021697,Rajasthan,East,88,58,55,88,13,97
1215,Samiha,Walla,26-06-2006,7167014508,Jharkhand,South East,53,76,76,98,99,89
1216,Divit,Kalita,18-01-2007,3756289002,Tripura,West,73,31,19,72,51,40
1217,Shalv,Dewan,26-05-2006,3866317797,Chhattisgarh,West,67,50,25,73,93,12
1218,Ehsaan,Jaggi,14-10-2006,9.18802E+11,Sikkim,South,56,16,38,68,52,81
1219,Tiya,Rao,25-12-2006,5711305548,Uttar Pradesh,South,99,23,15,31,73,27
1220,Saanvi,Sharaf,11-02-2007,1493316373,Manipur,North,63,15,91,96,85,25
1221,Trisha,Walla,28-10-2006,9827080869,Tamil Nadu,North East,32,98,84,32,26,23
1222,Vidur,Saha,26-12-2006,5866934654,Rajasthan,East,27,62,87,99,75,48
1223,Rati,Mahal,06-04-2007,8333945228,Uttarakhand,South East,91,51,24,55,81,71
1224,Keya,Mangal,21-01-2007,6846081062,Bihar,South East,17,35,44,30,46,97
1225,Ojas,Bora,28-03-2007,9.14381E+11,West Bengal,West,40,75,99,46,98,95
1226,Badal,Halder,04-10-2006,5800439735,Uttarakhand,South East,87,35,34,47,67,32
1227,Pihu,Barad,18-07-2006,9.18161E+11,Kerala,North,52,69,29,15,29,51
1228,Kimaya,Bal,03-03-2007,9479851583,Haryana,North East,18,74,30,63,79,78
1229,Yuvaan,Batra,19-09-2006,9.13555E+11,Andhra Pradesh,North,95,54,67,40,92,88
1230,Misha,Dara,22-05-2006,5616484085,Tripura,North East,67,72,15,47,93,34
1231,Samarth,Kurian,07-06-2006,9.1288E+11,Uttarakhand,South East,65,92,19,97,29,13
1232,Amira,Sekhon,12-09-2006,9.11102E+11,Puducherry (UT),West,67,90,61,65,50,12
1233,Vidur,Samra,21-06-2006,919015814,Madhya Pradesh,North East,21,46,66,58,60,94
1234,Aniruddh,Khalsa,06-07-2006,3268424508,West Bengal,East,25,15,10,83,86,60
1235,Heer,Mahal,09-06-2006,3536822239,Kerala,East,24,33,95,82,16,80
1236,Anahi,Roy,06-12-2006,9.14141E+11,Karnataka,North,46,89,18,34,50,72
1237,Alisha,Gala,01-01-2007,4929955620,Maharashtra,East,38,92,65,45,56,27
1238,Parinaaz,Sha,12-09-2006,7754781291,Ladakh,East,78,35,43,90,19,19
1239,Advik,Vala,19-11-2006,996930848,Uttarakhand,West,93,29,56,60,38,85
1240,Sana,Varty,28-08-2006,9.17882E+11,Gujarat,North East,27,67,30,32,82,82
1241,Nirvi,Viswanathan,02-07-2006,7503731453,Assam,South East,36,76,56,59,70,68
1242,Azad,Bahri,13-01-2007,1844989266,Mizoram,North East,93,19,76,42,58,38
1243,Ela,Jain,21-09-2006,7790827231,Tripura,South East,45,37,29,33,30,56
1244,Lavanya,Sekhon,20-03-2007,9.13652E+11,Puducherry (UT),North,41,15,26,83,85,30
1245,Himmat,Rau,22-11-2006,9.19202E+11,Arunachal Pradesh,South East,94,46,20,37,67,87
1246,Anaya,Vig,10-11-2006,9.13693E+11,Manipur,West,86,85,18,39,58,59
1247,Hansh,Bhagat,13-05-2006,9.18863E+11,Assam,North East,74,25,21,71,94,26
1248,Lavanya,Madan,24-03-2007,9.16865E+11,Meghalaya,North East,99,83,22,64,27,42
1249,Anvi,Sinha,05-08-2006,9.14986E+11,Daman and Diu (UT),North East,10,58,93,36,98,50
1250,Yuvraj ,Golla,17-06-2006,9.16945E+11,Orissa,East,62,80,81,71,32,57
1251,Jhanvi,Mall,10-11-2006,4956213721,Jammu and Kashmir,North East,61,53,80,88,99,97
1252,Renee,Bal,08-07-2006,127961143,Mizoram,North,87,14,59,61,88,93
1253,Elakshi,Dhar,07-02-2007,277038430,Tripura,North East,99,39,88,31,96,14
1254,Taran,Dar,16-01-2007,9.12147E+11,Andhra Pradesh,South East,18,21,80,46,81,84
1255,Stuvan,Ghose,19-03-2007,3937690426,Tripura,North,81,19,74,47,53,24
1256,Zaina,Kunda,15-08-2006,9476973577,Arunachal Pradesh,West,24,43,18,58,91,38
1257,Parinaaz,Sarna,04-08-2006,6588043416,Manipur,North,80,32,70,50,55,37
1258,Kaira,Desai,16-07-2006,3733343333,Meghalaya,East,23,25,20,96,94,73
1259,Mannat,Aggarwal,27-02-2007,759579472,Tripura,South,60,38,83,26,16,77
1260,Yasmin,Kakar,08-11-2006,856271875,Andhra Pradesh,North,96,36,58,84,22,51
1261,Taran,Ramesh,06-04-2007,2843479552,Telangana,West,36,63,99,57,56,61
1262,Ranbir,Kar,15-07-2006,2931438663,Goa,South East,29,70,11,32,63,73
1263,Himmat,Warrior,01-04-2007,8857448906,Dadra and Nagar Haveli (UT),South East,30,17,37,42,70,90
1264,Divit,Kar,20-02-2007,4558845061,Meghalaya,South East,87,35,83,83,93,93
1265,Heer,Chahal,06-03-2007,5587716947,Goa,East,91,53,63,90,88,83
1266,Yuvaan,Vala,24-04-2007,9.11254E+11,Ladakh,West,56,85,76,67,62,31
1267,Kabir,Varma,15-05-2006,9.13413E+11,West Bengal,North,13,60,77,20,23,43
1268,Miraya,Brahmbhatt,08-06-2006,6433472282,Arunachal Pradesh,North,94,55,51,70,69,79
1269,Purab,Mahal,26-10-2006,9.183E+11,Meghalaya,West,79,39,21,66,49,56
1270,Zain,De,06-07-2006,82547807,Tamil Nadu,South,11,65,47,86,39,10
1271,Ira,Grover,19-07-2006,8663266341,Punjab,South East,40,76,88,98,97,44
1272,Raunak,Sachar,19-02-2007,4631224179,Rajasthan,South,99,89,72,34,51,12
1273,Indrajit,Bakshi,30-11-2006,9.12144E+11,Andhra Pradesh,West,37,53,63,49,73,57
1274,Anahi,Sarin,10-03-2007,9.1512E+11,Himachal Pradesh,South,58,11,25,41,59,66
1275,Nishith,Shan,20-05-2006,9.17184E+11,West Bengal,North East,25,42,71,91,48,35
1276,Taran,Wali,27-05-2006,3136502491,Orissa,East,11,15,84,98,70,98
1277,Kimaya,Brahmbhatt,28-09-2006,9.13272E+11,Uttarakhand,North,26,72,39,50,81,92
1278,Tanya,Ghose,15-03-2007,3065240778,Lakshadweep (UT),North East,99,72,34,82,33,79
1279,Stuvan,Edwin,15-02-2007,4982182744,Uttarakhand,South,68,10,91,74,58,33
1280,Advik,Rao,04-04-2007,9351863878,Goa,North East,46,51,62,92,51,24
1281,Divit,Lal,17-01-2007,9.1022E+11,Nagaland,South East,72,77,89,99,85,42
1282,Badal,Goswami,31-07-2006,1037170586,Mizoram,South East,17,88,44,77,15,19
1283,Romil,Barad,29-07-2006,1138633839,Haryana,North East,81,63,23,91,83,55
1284,Pari,Karnik,03-02-2007,6122868528,Rajasthan,South,50,80,51,57,62,91
1285,Adah,Tella,12-02-2007,9398368457,Rajasthan,West,10,14,46,86,12,76
1286,Himmat,Walia,01-09-2006,9.14335E+11,Goa,North,14,68,55,29,27,43
1287,Tejas,Walia,19-12-2006,9.13442E+11,Tamil Nadu,East,72,98,99,83,22,86
1288,Nayantara,Doctor,21-05-2006,9610556613,Andhra Pradesh,South East,90,58,16,49,77,15
1289,Samar,Madan,12-12-2006,9.15832E+11,Chhattisgarh,East,65,47,60,28,26,53
1290,Dharmajan,Khanna,14-12-2006,864168622,Tamil Nadu,North East,35,72,60,93,83,35
